Timestamp,Symbol,Open,High,Low,Close,Volume
2025-03-28 05:54:00-07:00,MSFT,387.76,387.88,387.7,387.8596,0.0
2025-03-28 05:55:00-07:00,MSFT,387.86,387.9997,387.6509,387.6553,0.0
2025-03-28 05:56:00-07:00,MSFT,387.85,388.0,387.85,387.855,0.0
2025-03-28 05:57:00-07:00,MSFT,388.0,388.0,387.855,387.89,0.0
2025-03-28 05:58:00-07:00,MSFT,387.885,387.93,387.78,387.78,0.0
2025-03-28 05:59:00-07:00,MSFT,387.78,387.855,387.7,387.81,0.0
2025-03-28 06:00:00-07:00,MSFT,387.861,387.861,387.7,387.7,0.0
2025-03-28 06:01:00-07:00,MSFT,387.73,388.08,387.73,388.08,0.0
2025-03-28 06:02:00-07:00,MSFT,387.92,388.09,387.78,387.915,0.0
2025-03-28 06:03:00-07:00,MSFT,387.87,388.0,387.78,387.92,0.0
2025-03-28 06:04:00-07:00,MSFT,387.9202,387.9799,387.77,387.845,0.0
2025-03-28 06:05:00-07:00,MSFT,387.855,387.92,387.81,387.81,0.0
2025-03-28 06:06:00-07:00,MSFT,387.865,387.98,387.81,387.895,0.0
2025-03-28 06:07:00-07:00,MSFT,387.979,387.979,387.81,387.9,0.0
2025-03-28 06:08:00-07:00,MSFT,387.98,389.2,387.89,388.47,0.0
2025-03-28 06:09:00-07:00,MSFT,388.47,388.75,388.47,388.635,0.0
2025-03-28 06:10:00-07:00,MSFT,388.68,388.7,388.29,388.65,0.0
2025-03-28 06:11:00-07:00,MSFT,388.43,388.6,388.43,388.57,0.0
2025-03-28 06:12:00-07:00,MSFT,388.7,388.7,388.45,388.45,0.0
2025-03-28 06:13:00-07:00,MSFT,388.54,388.7,388.4,388.69,0.0
2025-03-28 06:14:00-07:00,MSFT,388.52,388.835,388.52,388.63,0.0
2025-03-28 06:15:00-07:00,MSFT,388.9,389.18,388.88,389.15,0.0
2025-03-28 06:16:00-07:00,MSFT,389.01,389.17,388.88,389.025,0.0
2025-03-28 06:17:00-07:00,MSFT,389.02,389.28,389.0,389.02,0.0
2025-03-28 06:18:00-07:00,MSFT,389.22,389.352,389.14,389.33,0.0
2025-03-28 06:19:00-07:00,MSFT,389.15,389.27,389.15,389.26,0.0
2025-03-28 06:20:00-07:00,MSFT,389.28,389.32,388.99,389.07,0.0
2025-03-28 06:21:00-07:00,MSFT,389.02,389.2,389.02,389.1996,0.0
2025-03-28 06:22:00-07:00,MSFT,389.14,389.3319,389.06,389.29,0.0
2025-03-28 06:23:00-07:00,MSFT,389.285,389.51,389.2,389.2,0.0
2025-03-28 06:24:00-07:00,MSFT,389.35,389.7,389.35,389.46,0.0
2025-03-28 06:25:00-07:00,MSFT,389.41,389.41,387.76,388.535,0.0
2025-03-28 06:26:00-07:00,MSFT,388.4,388.535,388.24,388.27,0.0
2025-03-28 06:27:00-07:00,MSFT,388.22,390.58,387.4,388.055,0.0
2025-03-28 06:28:00-07:00,MSFT,387.5,387.95,387.1,387.76,0.0
2025-03-28 06:29:00-07:00,MSFT,387.76,388.28,387.59,388.0,0.0
2025-03-28 06:30:00-07:00,MSFT,388.0799865722656,388.56988525390625,387.70001220703125,387.8299865722656,457626.0
2025-03-28 06:31:00-07:00,MSFT,387.7900085449219,388.04998779296875,387.260009765625,387.32080078125,41529.0
2025-03-28 06:32:00-07:00,MSFT,387.2200012207031,387.3999938964844,386.7900085449219,386.9068908691406,82719.0
2025-03-28 06:33:00-07:00,MSFT,386.885009765625,387.2200012207031,386.07000732421875,386.1607971191406,80039.0
2025-03-28 06:34:00-07:00,MSFT,386.25,387.1499938964844,386.1300048828125,386.95001220703125,67211.0
2025-03-28 06:35:00-07:00,MSFT,386.9599914550781,387.4599914550781,386.82000732421875,387.1650085449219,53242.0
2025-03-28 06:36:00-07:00,MSFT,387.1700134277344,387.5899963378906,387.11279296875,387.55999755859375,58541.0
2025-03-28 06:37:00-07:00,MSFT,387.49749755859375,387.8999938964844,387.3244934082031,387.4100036621094,59570.0
2025-03-28 06:38:00-07:00,MSFT,387.4200134277344,387.7149963378906,387.2200012207031,387.7099914550781,84927.0
2025-03-28 06:39:00-07:00,MSFT,387.7200012207031,387.92999267578125,387.2799987792969,387.756103515625,64155.0
2025-03-28 06:40:00-07:00,MSFT,387.82000732421875,388.489990234375,387.7099914550781,388.30999755859375,44649.0
2025-03-28 06:41:00-07:00,MSFT,388.364990234375,388.510009765625,388.1300048828125,388.3900146484375,29296.0
2025-03-28 06:42:00-07:00,MSFT,388.3500061035156,389.1300048828125,388.05999755859375,388.989990234375,57081.0
2025-03-28 06:43:00-07:00,MSFT,388.9949951171875,389.0899963378906,388.19000244140625,388.2099914550781,56482.0
2025-03-28 06:44:00-07:00,MSFT,388.2699890136719,388.3999938964844,387.79998779296875,387.82501220703125,38472.0
2025-03-28 06:45:00-07:00,MSFT,387.7699890136719,388.0899963378906,387.7250061035156,387.92999267578125,21655.0
2025-03-28 06:46:00-07:00,MSFT,388.010009765625,388.0199890136719,387.7099914550781,387.7799987792969,17253.0
2025-03-28 06:47:00-07:00,MSFT,387.92498779296875,388.3500061035156,387.8349914550781,388.2049865722656,33216.0
2025-03-28 06:48:00-07:00,MSFT,388.2049865722656,388.42999267578125,388.05499267578125,388.2349853515625,39195.0
2025-03-28 06:49:00-07:00,MSFT,388.4700012207031,388.4700012207031,388.07000732421875,388.3299865722656,36565.0
2025-03-28 06:50:00-07:00,MSFT,388.25,388.614990234375,388.2218017578125,388.4700012207031,25671.0
2025-03-28 06:51:00-07:00,MSFT,388.510009765625,388.5743103027344,387.94000244140625,387.94000244140625,30086.0
2025-03-28 06:52:00-07:00,MSFT,387.9700012207031,388.0,387.2799987792969,387.4200134277344,40837.0
2025-03-28 06:53:00-07:00,MSFT,387.4200134277344,387.55999755859375,387.1499938964844,387.55999755859375,37993.0
2025-03-28 06:54:00-07:00,MSFT,387.4519958496094,387.82000732421875,387.4519958496094,387.7200012207031,34691.0
2025-03-28 06:55:00-07:00,MSFT,387.67999267578125,387.8949890136719,387.64459228515625,387.70001220703125,40251.0
2025-03-28 06:56:00-07:00,MSFT,387.6700134277344,387.8659973144531,387.6200866699219,387.739990234375,23055.0
2025-03-28 06:57:00-07:00,MSFT,387.8450012207031,387.9700012207031,387.69000244140625,387.9100036621094,16072.0
2025-03-28 06:58:00-07:00,MSFT,387.8900146484375,388.0599060058594,387.7850036621094,387.8599853515625,21247.0
2025-03-28 06:59:00-07:00,MSFT,387.82000732421875,387.82501220703125,387.5799865722656,387.67498779296875,19599.0
2025-03-28 07:00:00-07:00,MSFT,387.6199951171875,388.2650146484375,387.3800048828125,387.8500061035156,123039.0
2025-03-28 07:01:00-07:00,MSFT,387.82501220703125,387.8399963378906,387.5,387.57000732421875,33435.0
2025-03-28 07:02:00-07:00,MSFT,387.6341857910156,387.659912109375,387.1600036621094,387.4700012207031,67539.0
2025-03-28 07:03:00-07:00,MSFT,387.44000244140625,387.5350036621094,387.1499938964844,387.3699951171875,29754.0
2025-03-28 07:04:00-07:00,MSFT,387.44000244140625,387.510009765625,387.239990234375,387.29998779296875,24429.0
2025-03-28 07:05:00-07:00,MSFT,387.32000732421875,387.3999938964844,387.1499938964844,387.2200012207031,25346.0
2025-03-28 07:06:00-07:00,MSFT,387.2749938964844,387.4599914550781,386.92999267578125,387.0450134277344,32630.0
2025-03-28 07:07:00-07:00,MSFT,387.0,387.2900085449219,386.9100036621094,387.07501220703125,53224.0
2025-03-28 07:08:00-07:00,MSFT,387.1099853515625,387.20001220703125,386.4100036621094,386.5751953125,78789.0
2025-03-28 07:09:00-07:00,MSFT,386.54559326171875,386.7149963378906,386.4442138671875,386.5299987792969,53682.0
2025-03-28 07:10:00-07:00,MSFT,386.489990234375,386.5400085449219,386.0899963378906,386.0899963378906,36039.0
2025-03-28 07:11:00-07:00,MSFT,386.0799865722656,386.23748779296875,385.7900085449219,386.20001220703125,63140.0
2025-03-28 07:12:00-07:00,MSFT,386.2391052246094,386.2391052246094,385.6199951171875,385.6199951171875,36368.0
2025-03-28 07:13:00-07:00,MSFT,385.54998779296875,385.7099914550781,385.4049987792969,385.69000244140625,39957.0
2025-03-28 07:14:00-07:00,MSFT,385.6383056640625,385.75,385.3800048828125,385.4750061035156,38198.0
2025-03-28 07:15:00-07:00,MSFT,385.45001220703125,385.57000732421875,385.1000061035156,385.4599914550781,41566.0
2025-03-28 07:16:00-07:00,MSFT,385.4599914550781,385.489990234375,385.1300048828125,385.45001220703125,35092.0
2025-03-28 07:17:00-07:00,MSFT,385.45001220703125,385.5799865722656,385.2200012207031,385.501708984375,30219.0
2025-03-28 07:18:00-07:00,MSFT,385.3999938964844,385.4100036621094,385.17999267578125,385.2799987792969,24513.0
2025-03-28 07:19:00-07:00,MSFT,385.2200012207031,385.29998779296875,385.04998779296875,385.1600036621094,49174.0
2025-03-28 07:20:00-07:00,MSFT,385.20001220703125,385.41571044921875,385.1499938964844,385.1499938964844,23778.0
2025-03-28 07:21:00-07:00,MSFT,385.1600036621094,385.5199890136719,385.010009765625,385.4549865722656,51837.0
2025-03-28 07:22:00-07:00,MSFT,385.4999084472656,385.4999084472656,385.1400146484375,385.2950134277344,18906.0
2025-03-28 07:23:00-07:00,MSFT,385.29998779296875,385.3599853515625,385.14410400390625,385.1700134277344,21414.0
2025-03-28 07:24:00-07:00,MSFT,385.1400146484375,385.1400146484375,384.7799987792969,384.9649963378906,68815.0
2025-03-28 07:25:00-07:00,MSFT,384.9649963378906,384.989990234375,384.75,384.75,19304.0
2025-03-28 07:26:00-07:00,MSFT,384.5910949707031,384.6700134277344,384.2561950683594,384.3599853515625,36056.0
2025-03-28 07:27:00-07:00,MSFT,384.3800048828125,384.7300109863281,384.32000732421875,384.67999267578125,38752.0
2025-03-28 07:28:00-07:00,MSFT,384.6387023925781,384.6387023925781,384.24029541015625,384.24029541015625,23515.0
2025-03-28 07:29:00-07:00,MSFT,384.3299865722656,384.4649963378906,384.1700134277344,384.32501220703125,29689.0
2025-03-28 07:30:00-07:00,MSFT,384.3299865722656,384.79730224609375,384.3299865722656,384.5057067871094,48519.0
2025-03-28 07:31:00-07:00,MSFT,384.55999755859375,384.6600036621094,384.1499938964844,384.3299865722656,24069.0
2025-03-28 07:32:00-07:00,MSFT,384.32000732421875,384.489990234375,384.20001220703125,384.20001220703125,32245.0
2025-03-28 07:33:00-07:00,MSFT,384.1700134277344,384.18499755859375,383.9021911621094,383.96490478515625,46497.0
2025-03-28 07:34:00-07:00,MSFT,383.9407958984375,384.1034851074219,383.75,384.0505065917969,42911.0
2025-03-28 07:35:00-07:00,MSFT,384.1199951171875,384.3500061035156,384.0299987792969,384.2300109863281,23372.0
2025-03-28 07:36:00-07:00,MSFT,384.25,384.2650146484375,383.8275146484375,383.8275146484375,30442.0
2025-03-28 07:37:00-07:00,MSFT,383.7650146484375,384.04998779296875,383.75,383.92999267578125,23207.0
2025-03-28 07:38:00-07:00,MSFT,383.9599914550781,384.17999267578125,383.7699890136719,384.04998779296875,47750.0
2025-03-28 07:39:00-07:00,MSFT,384.0799865722656,384.2099914550781,383.9100036621094,384.0199890136719,48566.0
2025-03-28 07:40:00-07:00,MSFT,384.05499267578125,384.25,383.8800048828125,383.8900146484375,46531.0
2025-03-28 07:41:00-07:00,MSFT,383.8500061035156,383.9100036621094,383.510009765625,383.9100036621094,42439.0
2025-03-28 07:42:00-07:00,MSFT,383.8866882324219,384.07000732421875,383.8583984375,384.0249938964844,28217.0
2025-03-28 07:43:00-07:00,MSFT,384.0249938964844,384.1000061035156,383.739990234375,383.9949951171875,29359.0
2025-03-28 07:44:00-07:00,MSFT,383.94000244140625,383.94000244140625,383.54998779296875,383.8599853515625,28018.0
2025-03-28 07:45:00-07:00,MSFT,383.7699890136719,383.8800048828125,383.760009765625,383.81500244140625,23031.0
2025-03-28 07:46:00-07:00,MSFT,383.760009765625,383.7699890136719,383.3500061035156,383.3500061035156,31789.0
2025-03-28 07:47:00-07:00,MSFT,383.30999755859375,383.5,383.25,383.4989013671875,24785.0
2025-03-28 07:48:00-07:00,MSFT,383.5,383.5491943359375,383.2027893066406,383.2550048828125,34422.0
2025-03-28 07:49:00-07:00,MSFT,383.2699890136719,383.4200134277344,383.2200927734375,383.4200134277344,25748.0
2025-03-28 07:50:00-07:00,MSFT,383.3800048828125,383.39739990234375,383.2300109863281,383.32501220703125,27637.0
2025-03-28 07:51:00-07:00,MSFT,383.32000732421875,383.70001220703125,383.2200012207031,383.3258972167969,37143.0
2025-03-28 07:52:00-07:00,MSFT,383.3349914550781,383.44000244140625,382.95001220703125,383.0899963378906,36797.0
2025-03-28 07:53:00-07:00,MSFT,383.0899963378906,383.239990234375,383.0400085449219,383.0450134277344,29181.0
2025-03-28 07:54:00-07:00,MSFT,383.0299987792969,383.2200012207031,382.95001220703125,383.0899963378906,23086.0
2025-03-28 07:55:00-07:00,MSFT,383.04998779296875,383.04998779296875,382.614990234375,382.6300048828125,37267.0
2025-03-28 07:56:00-07:00,MSFT,382.6449890136719,382.75,382.2200012207031,382.5299987792969,45342.0
2025-03-28 07:57:00-07:00,MSFT,382.5299987792969,382.57940673828125,382.31500244140625,382.3349914550781,28065.0
2025-03-28 07:58:00-07:00,MSFT,382.375,382.4599914550781,382.1099853515625,382.32501220703125,44338.0
2025-03-28 07:59:00-07:00,MSFT,382.3599853515625,382.75,382.3599853515625,382.6400146484375,88639.0
2025-03-28 08:00:00-07:00,MSFT,382.70001220703125,382.7049865722656,382.2701110839844,382.40411376953125,52531.0
2025-03-28 08:01:00-07:00,MSFT,382.3699951171875,382.3699951171875,381.760009765625,381.94000244140625,59252.0
2025-03-28 08:02:00-07:00,MSFT,381.95001220703125,382.1199951171875,381.8599853515625,381.9710998535156,29542.0
2025-03-28 08:03:00-07:00,MSFT,381.95001220703125,382.1532897949219,381.94000244140625,381.9750061035156,39749.0
2025-03-28 08:04:00-07:00,MSFT,381.95001220703125,382.0,381.7749938964844,381.8949890136719,40541.0
2025-03-28 08:05:00-07:00,MSFT,381.8949890136719,382.3299865722656,381.8949890136719,382.2950134277344,49310.0
2025-03-28 08:06:00-07:00,MSFT,382.2950134277344,382.4455871582031,382.04998779296875,382.3399963378906,29870.0
2025-03-28 08:07:00-07:00,MSFT,382.3399963378906,382.38580322265625,382.0067138671875,382.0452880859375,26220.0
2025-03-28 08:08:00-07:00,MSFT,382.0299987792969,382.1166076660156,381.9801025390625,382.1000061035156,29687.0
2025-03-28 08:09:00-07:00,MSFT,382.0799865722656,382.20001220703125,382.07000732421875,382.19000244140625,17016.0
2025-03-28 08:10:00-07:00,MSFT,382.1650085449219,383.07000732421875,382.1099853515625,382.760009765625,98490.0
2025-03-28 08:11:00-07:00,MSFT,382.7799987792969,382.8699951171875,382.5199890136719,382.58270263671875,28505.0
2025-03-28 08:12:00-07:00,MSFT,382.5400085449219,382.6050109863281,382.4034118652344,382.6000061035156,58093.0
2025-03-28 08:13:00-07:00,MSFT,382.6000061035156,382.67999267578125,382.4014892578125,382.44500732421875,31262.0
2025-03-28 08:14:00-07:00,MSFT,382.42498779296875,382.510009765625,382.20001220703125,382.3500061035156,22981.0
2025-03-28 08:15:00-07:00,MSFT,382.30499267578125,382.3999938964844,382.05999755859375,382.1000061035156,28178.0
2025-03-28 08:16:00-07:00,MSFT,382.04998779296875,382.2149963378906,382.04998779296875,382.1687927246094,25734.0
2025-03-28 08:17:00-07:00,MSFT,382.18499755859375,382.2850036621094,382.125,382.2149963378906,28457.0
2025-03-28 08:18:00-07:00,MSFT,382.2300109863281,382.5221862792969,381.9800109863281,381.9800109863281,34260.0
2025-03-28 08:19:00-07:00,MSFT,381.9800109863281,382.2620849609375,381.9800109863281,382.1174011230469,23817.0
2025-03-28 08:20:00-07:00,MSFT,382.1050109863281,382.17999267578125,381.8999938964844,381.8999938964844,19575.0
2025-03-28 08:21:00-07:00,MSFT,381.9200134277344,381.989990234375,381.6300048828125,381.65411376953125,27840.0
2025-03-28 08:22:00-07:00,MSFT,381.6499938964844,381.8800048828125,381.6499938964844,381.7799987792969,39455.0
2025-03-28 08:23:00-07:00,MSFT,381.7550048828125,381.989990234375,381.70001220703125,381.70001220703125,23651.0
2025-03-28 08:24:00-07:00,MSFT,381.70001220703125,381.7195129394531,381.4700012207031,381.6600036621094,23194.0
2025-03-28 08:25:00-07:00,MSFT,381.7200012207031,382.0400085449219,381.7200012207031,382.0400085449219,32761.0
2025-03-28 08:26:00-07:00,MSFT,382.035888671875,382.489990234375,382.035888671875,382.4341125488281,30752.0
2025-03-28 08:27:00-07:00,MSFT,382.4700012207031,382.6300048828125,382.439208984375,382.4800109863281,21972.0
2025-03-28 08:28:00-07:00,MSFT,382.4407958984375,382.4761962890625,382.2799987792969,382.3900146484375,21882.0
2025-03-28 08:29:00-07:00,MSFT,382.4200134277344,382.6400146484375,382.398193359375,382.6199951171875,22219.0
2025-03-28 08:30:00-07:00,MSFT,382.56500244140625,382.57000732421875,382.4100036621094,382.4562072753906,15529.0
2025-03-28 08:31:00-07:00,MSFT,382.44500732421875,382.7308044433594,382.44500732421875,382.7099914550781,26115.0
2025-03-28 08:32:00-07:00,MSFT,382.69000244140625,382.760986328125,382.493408203125,382.5950012207031,23337.0
2025-03-28 08:33:00-07:00,MSFT,382.5899963378906,382.7699890136719,382.42498779296875,382.75,24062.0
2025-03-28 08:34:00-07:00,MSFT,382.7820129394531,382.9798889160156,382.7049865722656,382.82501220703125,28374.0
2025-03-28 08:35:00-07:00,MSFT,382.80499267578125,382.9130859375,382.69000244140625,382.79998779296875,13840.0
2025-03-28 08:36:00-07:00,MSFT,382.8399963378906,382.989990234375,382.8299865722656,382.8900146484375,21366.0
2025-03-28 08:37:00-07:00,MSFT,382.885009765625,383.0450134277344,382.8299865722656,383.010009765625,14793.0
2025-03-28 08:38:00-07:00,MSFT,382.94000244140625,382.9700012207031,382.6700134277344,382.67999267578125,14910.0
2025-03-28 08:39:00-07:00,MSFT,382.7398986816406,382.739990234375,382.5874938964844,382.635009765625,28046.0
2025-03-28 08:40:00-07:00,MSFT,382.6400146484375,382.6759948730469,382.29998779296875,382.30999755859375,53678.0
2025-03-28 08:41:00-07:00,MSFT,382.31500244140625,382.42999267578125,382.1700134277344,382.1700134277344,31778.0
2025-03-28 08:42:00-07:00,MSFT,382.1995849609375,382.20001220703125,381.7900085449219,381.8900146484375,39076.0
2025-03-28 08:43:00-07:00,MSFT,381.93499755859375,382.07000732421875,381.79998779296875,382.05999755859375,53100.0
2025-03-28 08:44:00-07:00,MSFT,382.05499267578125,382.2900085449219,382.05499267578125,382.2900085449219,36138.0
2025-03-28 08:45:00-07:00,MSFT,382.2699890136719,382.3555908203125,382.07000732421875,382.1199951171875,22419.0
2025-03-28 08:46:00-07:00,MSFT,382.1400146484375,382.19000244140625,382.0199890136719,382.0199890136719,15219.0
2025-03-28 08:47:00-07:00,MSFT,382.0199890136719,382.20001220703125,382.0199890136719,382.1199951171875,15586.0
2025-03-28 08:48:00-07:00,MSFT,382.12969970703125,382.1976013183594,381.9800109863281,382.1960144042969,19652.0
2025-03-28 08:49:00-07:00,MSFT,382.25,382.3517150878906,382.1300048828125,382.3500061035156,15406.0
2025-03-28 08:50:00-07:00,MSFT,382.30999755859375,382.32000732421875,382.1199951171875,382.2200012207031,12960.0
2025-03-28 08:51:00-07:00,MSFT,382.20001220703125,382.2250061035156,382.0,382.0,21989.0
2025-03-28 08:52:00-07:00,MSFT,382.0,382.010009765625,381.739990234375,381.7650146484375,32548.0
2025-03-28 08:53:00-07:00,MSFT,381.739990234375,381.8999938964844,381.7200012207031,381.885009765625,17961.0
2025-03-28 08:54:00-07:00,MSFT,381.8799133300781,381.8800048828125,381.739990234375,381.760009765625,17872.0
2025-03-28 08:55:00-07:00,MSFT,381.69500732421875,381.8900146484375,381.69500732421875,381.7200012207031,20732.0
2025-03-28 08:56:00-07:00,MSFT,381.72589111328125,381.9020080566406,381.7099914550781,381.8299865722656,12737.0
2025-03-28 08:57:00-07:00,MSFT,381.79998779296875,381.79998779296875,381.5299987792969,381.5299987792969,21735.0
2025-03-28 08:58:00-07:00,MSFT,381.5299987792969,381.8299865722656,381.5199890136719,381.79998779296875,22679.0
2025-03-28 08:59:00-07:00,MSFT,381.81781005859375,381.8599853515625,381.6099853515625,381.614990234375,26966.0
2025-03-28 09:00:00-07:00,MSFT,381.54998779296875,381.9100036621094,381.54998779296875,381.8450012207031,48653.0
2025-03-28 09:01:00-07:00,MSFT,381.8450012207031,381.8450012207031,381.4700012207031,381.6400146484375,18507.0
2025-03-28 09:02:00-07:00,MSFT,381.614990234375,381.7699890136719,381.5,381.57000732421875,20753.0
2025-03-28 09:03:00-07:00,MSFT,381.55999755859375,381.7699890136719,381.5400085449219,381.6424865722656,21771.0
2025-03-28 09:04:00-07:00,MSFT,381.6650085449219,381.7699890136719,381.55999755859375,381.739990234375,24347.0
2025-03-28 09:05:00-07:00,MSFT,381.7099914550781,381.8949890136719,381.70001220703125,381.8900146484375,12903.0
2025-03-28 09:06:00-07:00,MSFT,381.8999938964844,382.06500244140625,381.8399963378906,381.9599914550781,21069.0
2025-03-28 09:07:00-07:00,MSFT,381.9649963378906,382.0400085449219,381.8900146484375,382.0400085449219,15900.0
2025-03-28 09:08:00-07:00,MSFT,382.0,382.0299987792969,381.8699951171875,381.8699951171875,13645.0
2025-03-28 09:09:00-07:00,MSFT,381.8599853515625,381.8599853515625,381.6400146484375,381.70001220703125,27052.0
2025-03-28 09:10:00-07:00,MSFT,381.69500732421875,381.7799072265625,381.6000061035156,381.7099914550781,16492.0
2025-03-28 09:11:00-07:00,MSFT,381.739990234375,381.8800048828125,381.7349853515625,381.864990234375,14374.0
2025-03-28 09:12:00-07:00,MSFT,381.8900146484375,382.0,381.6199951171875,381.6199951171875,17172.0
2025-03-28 09:13:00-07:00,MSFT,381.6000061035156,381.6321105957031,381.4599914550781,381.5899963378906,18235.0
2025-03-28 09:14:00-07:00,MSFT,381.6099853515625,381.65399169921875,381.5350036621094,381.5350036621094,17063.0
2025-03-28 09:15:00-07:00,MSFT,381.5400085449219,381.57000732421875,381.260009765625,381.32000732421875,23116.0
2025-03-28 09:16:00-07:00,MSFT,381.260009765625,381.30499267578125,380.92999267578125,380.9700012207031,67382.0
2025-03-28 09:17:00-07:00,MSFT,380.95001220703125,381.0,380.7300109863281,380.8699951171875,41187.0
2025-03-28 09:18:00-07:00,MSFT,380.8800048828125,380.95001220703125,380.80999755859375,380.82000732421875,21305.0
2025-03-28 09:19:00-07:00,MSFT,380.864990234375,380.9100036621094,380.7699890136719,380.8399963378906,20662.0
2025-03-28 09:20:00-07:00,MSFT,380.8800048828125,380.94000244140625,380.7200012207031,380.8500061035156,33534.0
2025-03-28 09:21:00-07:00,MSFT,380.7900085449219,380.8399963378906,380.6499938964844,380.69000244140625,29298.0
2025-03-28 09:22:00-07:00,MSFT,380.7099914550781,380.864990234375,380.5899963378906,380.7300109863281,27163.0
2025-03-28 09:23:00-07:00,MSFT,380.7799987792969,380.7799987792969,380.6199951171875,380.75,28521.0
2025-03-28 09:24:39-07:00,MSFT,380.739990234375,380.739990234375,380.739990234375,380.739990234375,0.0
2025-03-28 01:00:00-07:00,GOOGL,161.96,162.07,161.96,161.96,0.0
2025-03-28 01:01:00-07:00,GOOGL,161.89,161.89,161.79,161.89,0.0
2025-03-28 01:02:00-07:00,GOOGL,161.89,162.05,161.81,162.05,0.0
2025-03-28 01:03:00-07:00,GOOGL,162.16,162.31,162.16,162.21,0.0
2025-03-28 01:04:00-07:00,GOOGL,162.24,162.24,162.11,162.18,0.0
2025-03-28 01:05:00-07:00,GOOGL,162.18,162.2,162.15,162.15,0.0
2025-03-28 01:06:00-07:00,GOOGL,162.16,162.16,162.03,162.03,0.0
2025-03-28 01:07:00-07:00,GOOGL,161.98,161.98,161.85,161.85,0.0
2025-03-28 01:08:00-07:00,GOOGL,161.87,161.87,161.87,161.87,0.0
2025-03-28 01:09:00-07:00,GOOGL,161.91,161.95,161.91,161.95,0.0
2025-03-28 01:10:00-07:00,GOOGL,161.95,161.95,161.8,161.8,0.0
2025-03-28 01:12:00-07:00,GOOGL,161.8,161.89,161.8,161.89,0.0
2025-03-28 01:13:00-07:00,GOOGL,161.89,161.89,161.89,161.89,0.0
2025-03-28 01:15:00-07:00,GOOGL,161.88,161.9,161.88,161.9,0.0
2025-03-28 01:16:00-07:00,GOOGL,161.83,161.83,161.83,161.83,0.0
2025-03-28 01:17:00-07:00,GOOGL,161.83,161.83,161.8,161.8,0.0
2025-03-28 01:18:00-07:00,GOOGL,161.8,161.8,161.8,161.8,0.0
2025-03-28 01:19:00-07:00,GOOGL,161.76,161.76,161.7,161.74,0.0
2025-03-28 01:20:00-07:00,GOOGL,161.74,161.74,161.74,161.74,0.0
2025-03-28 01:23:00-07:00,GOOGL,161.74,161.74,161.74,161.74,0.0
2025-03-28 01:24:00-07:00,GOOGL,161.62,161.62,161.62,161.62,0.0
2025-03-28 01:25:00-07:00,GOOGL,161.61,161.61,161.6,161.6,0.0
2025-03-28 01:27:00-07:00,GOOGL,161.63,161.63,161.63,161.63,0.0
2025-03-28 01:28:00-07:00,GOOGL,161.61,161.61,161.58,161.61,0.0
2025-03-28 01:29:00-07:00,GOOGL,161.64,161.64,161.64,161.64,0.0
2025-03-28 01:30:00-07:00,GOOGL,161.59,161.67,161.59,161.59,0.0
2025-03-28 01:31:00-07:00,GOOGL,161.59,161.59,161.59,161.59,0.0
2025-03-28 01:34:00-07:00,GOOGL,161.63,161.63,161.63,161.63,0.0
2025-03-28 01:35:00-07:00,GOOGL,161.55,161.55,161.55,161.55,0.0
2025-03-28 01:36:00-07:00,GOOGL,161.55,161.55,161.51,161.54,0.0
2025-03-28 01:37:00-07:00,GOOGL,161.53,161.56,161.53,161.56,0.0
2025-03-28 01:38:00-07:00,GOOGL,161.56,161.57,161.52,161.57,0.0
2025-03-28 01:39:00-07:00,GOOGL,161.56,161.56,161.56,161.56,0.0
2025-03-28 01:40:00-07:00,GOOGL,161.55,161.55,161.55,161.55,0.0
2025-03-28 01:41:00-07:00,GOOGL,161.53,161.55,161.53,161.55,0.0
2025-03-28 01:42:00-07:00,GOOGL,161.51,161.51,161.51,161.51,0.0
2025-03-28 01:43:00-07:00,GOOGL,161.56,161.56,161.55,161.55,0.0
2025-03-28 01:44:00-07:00,GOOGL,161.56,161.56,161.56,161.56,0.0
2025-03-28 01:46:00-07:00,GOOGL,161.56,161.57,161.56,161.57,0.0
2025-03-28 01:47:00-07:00,GOOGL,161.57,161.57,161.57,161.57,0.0
2025-03-28 01:48:00-07:00,GOOGL,161.57,161.57,161.57,161.57,0.0
2025-03-28 01:49:00-07:00,GOOGL,161.58,161.6,161.57,161.58,0.0
2025-03-28 01:50:00-07:00,GOOGL,161.54,161.56,161.54,161.56,0.0
2025-03-28 01:51:00-07:00,GOOGL,161.51,161.51,161.51,161.51,0.0
2025-03-28 01:52:00-07:00,GOOGL,161.57,161.57,161.57,161.57,0.0
2025-03-28 01:54:00-07:00,GOOGL,161.55,161.55,161.55,161.55,0.0
2025-03-28 01:55:00-07:00,GOOGL,161.55,161.55,161.55,161.55,0.0
2025-03-28 01:57:00-07:00,GOOGL,161.61,161.63,161.61,161.62,0.0
2025-03-28 01:58:00-07:00,GOOGL,161.62,161.62,161.56,161.56,0.0
2025-03-28 01:59:00-07:00,GOOGL,161.62,161.62,161.62,161.62,0.0
2025-03-28 02:00:00-07:00,GOOGL,161.62,161.65,161.62,161.65,0.0
2025-03-28 02:01:00-07:00,GOOGL,161.63,161.63,161.63,161.63,0.0
2025-03-28 02:03:00-07:00,GOOGL,161.69,161.69,161.69,161.69,0.0
